paper_id,filename,title,authors,booktitle
128820,http://ftp://ftp.cs.umd.edu/pub/realtime/end-to-end.ps.gz,Guaranteeing end-to-end timing constraints by calibrating intermediate processes.,"Richard Gerber, Seongsoo Hong, and Manas Saksena.","In Proceedings 15th Real Time Systems Symposium,"
128824,http://ftp://ftp.cs.umd.edu/pub/realtime/param-dispatch.ps.gz,Parametric dispatching of hard real-time tasks.,"R. Gerber, W. Pugh, and M. Saksena.",
128841,http:///www.cs.iastate.edu/~rlutz/publications/tse92.ps,Detecting unsafe error recovery schedules.,R. R. Lutz and J. S. K. Wong.,
129039,http:///www.cs.indiana.edu/hyplan/leake/papers/p-96-01.ps.Z,"editor (1996). Case-Based Reasoning: Experiences, Lessons, & Future Directions.","Leake, D. B.,",
129042,http:///www-rfcc.cse.uconn.edu/www/LisaPurvis/iccbr97-final.ps,Towards improving case adaptability with a genetic algorithm.,"Purvis, L., and Athalye, S.","In Proceedings of the Second International Conference on Case-Based Reasoning,"
129045,http:///www-rfcc.cse.uconn.edu/www/LisaPurvis/DynCSP.ps,Dynamic constraint satisfaction using case-based reasoning techniques.,"Purvis, L.",In Proceedings of the CP\'97 Workshop on Dynamic Constraint Satisfaction.
129091,http:///www.cs.wustl.edu/~schmidt/ISS-97.ps.gz,"Tools for Automating the Migration from DCE to CORBA,","A. Gokhale, D. C. Schmidt, and S. Moyer,","in Proceedings of ISS 97: World Telecommunications Congress,"
129124,http://ftp://ftp.cis.ufl.edu/cis/tech-reports/tr92/tr92-006.ps,An Integrated Approach to Software Engineering.,"P. Jalote,",
129138,http://ftp://ftp.icsi.berkeley.edu/pub/techreports/1992/tr-92-071.ps.gz,"An efficient parallel algorithm for finding a maximal independent set in hypergraphs of dimension 3,","P. Kelsen,",
129138,http://ftp://theory.cs.uni-bonn.de/pub/reports/cs-reports/1991/8570-cs.ps.gz,"An efficient parallel algorithm for finding a maximal independent set in hypergraphs of dimension 3,","P. Kelsen,",
129169,http:///c.gp.cs.cmu.edu:5103/afs/cs/project/iwarp/archive/fx-papers/cmu-cs-96-106.ps,Global Register Allocation Based on Graph Fusion.,"G.Y. Lueh, T. Gross, and A. Adl-Tabatabai.",
129169,http:///www.cs.cmu.edu/afs/cs/project/iwarp/archive/fx-papers/cmu-cs-96-106.ps,Global Register Allocation Based on Graph Fusion.,"G.Y. Lueh, T. Gross, and A. Adl-Tabatabai.",
129169,http:///www.cs.wisc.edu/~fischer/course/html/submissions/136.ps.gz,Global Register Allocation Based on Graph Fusion.,"G.Y. Lueh, T. Gross, and A. Adl-Tabatabai.",
129169,http:///www.ri.cmu.edu/afs/cs.cmu.edu/project/iwarp/archive/fx-papers/cmu-cs-96-106.ps,Global Register Allocation Based on Graph Fusion.,"G.Y. Lueh, T. Gross, and A. Adl-Tabatabai.",
129184,http:///pertsserver.cs.uiuc.edu/papers/LiRDTBSSHS93.ps,A prototyping environment for real-time systems.,"J. W. S. Liu, J. L. Redondo, Z. Deng, T. S. Tia, R. Bettati, A. Silberman, M. Storch, R. Ha, and W. K. Shih. PERTS:","In Proceedings of the 14th IEEE Real-Time Systems Symposium,"
129239,http:///www.lifl.fr/~mephu-ng/Publications/bene96.ps,Back from experimentation: A study of learning bias in LEGAL-E.,P. Njiwoua and E. Mephu Nguifo.,"In Proceedings of BENELEARN-96,"
129247,http:///www.cs.umr.edu/techreports/93-20.ps,"'Ensuring the satisfaction of a temporal specification at run-time,'","G. Tsai, M. Insall, and B. McMillin,",
129286,http:///www.sls.lcs.mit.edu/nikko/publications/euro97/euro97.ps,"Sparse Connection and Pruning in Large Dynamic Artificial Neural Networks,",Strm N.,Proc.
129287,http:///www.cse.ogi.edu/CSLU/fsj/issues/issue5/sparse-ann.ps,Phoneme probability estimation with dynamic sparsely connected artificial neural networks.,N. Strom.,
129291,http:///www.sls.lcs.mit.edu/~jwc/pub/eurospeech97.ps,"Segmentation and Modeling in Segment based Recognition,",Chang J. & Glass J.,Proc.
129296,http://ftp://ftp.db.toronto.edu/pub/papers/ibmsysjournal.ps.Z,Vista. Architecture and Applications of the Hy + Visualization System.,"M.P. Consens, F.Ch. Eigler, M.Z. Hasan, A.O. Mendelzon, M.G. Noik, A.G. Ryman, and D.",
129302,http:///www.cs.huji.ac.il/papers/IP/match-point-regs.ps.gz,"Matching points into noise regions: combinatorial bounds and algorithms,","E.M. Arkin, K. Kedem, J.S.B. Mitchell, J. Sprinzak and M. Werman,","Proceedings 2 Annual ACM-SIAM Symposium on Discrete Algorithms,"
129307,http:///www.cs.huji.ac.il/papers/IP/canonical-views.ps.gz,Stability and likelihood of views of three dimensional objects.,"D. Weinshall, M. Werman, and N. Tishby.","In ECCV,"
129307,http:///www.cs.huji.ac.il/papers/IP/quasi.ps.gz,Stability and likelihood of views of three dimensional objects.,"D. Weinshall, M. Werman, and N. Tishby.","In ECCV,"
129308,http:///cs.nyu.edu/cs/faculty/weinshal/papers/affine-distance.ps.gz,Similarity and affine invariant distances between 2D point sets.,Werman M and Weinshall D.,
129308,http:///www.cs.huji.ac.il/papers/IP/affine-distance.ps.gz,Similarity and affine invariant distances between 2D point sets.,Werman M and Weinshall D.,
129308,http:///www.cs.huji.ac.il/papers/IP/comp.ps.gz,Similarity and affine invariant distances between 2D point sets.,Werman M and Weinshall D.,
129356,http:///www.cs.berkeley.edu/~brewer/cs262/ffs.ps,A Fast File System for UNIX.,"M. McKusick, W. Joy, S. Leffler, and R. Fabry.",
129356,http:///www.deas.harvard.edu/courses/cs161/References/fastfs.ps,A Fast File System for UNIX.,"M. McKusick, W. Joy, S. Leffler, and R. Fabry.",
129363,http:///www.cs.princeton.edu/~ras/TR-524-96.ps,Simplifying distributed file systems using a shared logical disk.,Robert A. Shillner and Edward W. Felten.,
129365,http:///http.cs.berkeley.edu/~rywang/papers/spe98.ps,Experience with a distributed file system implementation.,"Randy Wang, Tom Anderson, and Mike Dahlin.",
129365,http:///www.cs.berkeley.edu/~rywang/papers/spe98.ps,Experience with a distributed file system implementation.,"Randy Wang, Tom Anderson, and Mike Dahlin.",
129365,http:///www.cs.utah.edu/~cs686/wang_spe98.ps,Experience with a distributed file system implementation.,"Randy Wang, Tom Anderson, and Mike Dahlin.",
129465,http://ftp://ftp.cc.gatech.edu/pub/gvu/tr/1995/95-15.ps.Z,"'Case study: An integrated approach for steering, visualization, and analysis of atmospheric simulations,'","Y. Jean, T. Kindler, and et al.,","in Proceedings, Visualization \'95,"
129470,http:///www.cs.gatech.edu/reverse/repository/vis.parallel.nofigs.ps,Issues in visualization for the comprehension of parallel progr ams.,Eileen Kraemer and John T. Stasko.,"In Proceedings, Workshop on Program Comprehension,"
129470,http:///www.cs.gatech.edu/reverse/repository/vis.parallel.ps,Issues in visualization for the comprehension of parallel progr ams.,Eileen Kraemer and John T. Stasko.,"In Proceedings, Workshop on Program Comprehension,"
129482,http:///www.cs.panam.edu/~meng/unix-home/Research/Multip/GIT-CC-93-18.ps.gz,Survey of real-time operating systems.,Bodhisattwa Mukherjee and Karsten Schwan.,
129499,http:///www.robotics.stanford.edu/~koller/papers/ecsqaru95.ps,Constructing flexible dynamic belief networks from first-order probabilistic knowledge bases.,Sabine Glesner and Daphne Koller.,"In Proceedings of the European Conference on Symbolic and Quantitative Approaches to Reasoning and Uncertainty (ECSQARU-95), Fribourg,"
129532,http://ftp://thales.cs.umd.edu/pub/reports/sppi.ps,"'On the Perturbation of Pseudo-Inverses, Projections, and Linear Least Squares Problems,' SIAM Review 19,","Stewart, G. W.",
129558,http:///www.cc.gatech.edu/faculty/ashwin/papers/er-91-02.ps.Z,A Goal-Based Approach to Intelligent Information Retrieval.,A. Ram and L. Hunter.,"In Machine Learning: Proceedings of the Eighth International Workshop,"
129567,http:///www.cs.wisc.edu/~fischer/ftp/pub/tech-reports/ncstrl.uwmadison/CS-TR-93-1158/CS-TR-93-1158.ps.Z,Persistent objects with logic.,Paul Adams and Marvin Solomon. POL:,
129649,http://ftp://ftp.ifad.dk/pub/papers/petri.ps.gz,Giving Semantics to SA/RT by Means of High-Level Timed Petri Nets.,"R. Elmstrtm, R. Lintulampi, M. Pezze.",
129650,http://ftp://ftp.ifad.dk/pub/papers/subset.ps.gz,"An Executable Subset of VDM-SL, in an SA/RT Framework.","R. Elmstrtm, P.B. Lassen, M. Andersen.",
129664,http://ftp://ftp.ifad.dk/pub/papers/iptes1.ps.gz,IPTES- Incremental Prototyping Technology for Embedded real-time Systems.,"P. Pulli, R. Elmstrtm, G. Leon, J.A. de la Puente.","In ESPRIT Information Processing Systems and Software, Results and Progress of Selected Projects 1991,"
129805,http:///www.tns.lcs.mit.edu/~djw/library/osdi96/endo.ps.gz,Using latency to evaluate interactive system performance.,"Endo, Y., Wang, Z., Chen, J. B., and Seltzer, M. I.","In Second USENIX Symposium on Operating Systems Design and Implementation,"
129820,http:///www.cs.msu.edu/~enbody/arch/cbp_isca95.ps,"A comparative analysis of schemes for correlated branch prediction . Proceedings of the 22nd International Symposium on Computer Architecture,","Young, C., Gloy, N. and Smith, M.",
129896,http:///www.stat.washington.edu/tech.reports/rmv.ps,Accounting for model uncertainty in survival analysis improves predictive performance (with Discussion). In Bayesian Statistics 5 (J.M.,"Raftery, Adrian E., David Madigan and Chris T.",
129897,http://ftp://utstat.toronto.edu/pub/tibs/outofbootstrap.ps,The out-of-bootstrap method for model averaging and selection.,"Rao, J. S. and Tibshirani, R.",
129897,http:///utstat.toronto.edu/reports/tibs/outofbootstrap.ps,The out-of-bootstrap method for model averaging and selection.,"Rao, J. S. and Tibshirani, R.",
129897,http:///www.cs.uni-bonn.de/III/lehre/vorlesungen/Mustererkennung/SS97/outofbootstrap.ps.gz,The out-of-bootstrap method for model averaging and selection.,"Rao, J. S. and Tibshirani, R.",
129946,http:///www.cs.cmu.edu/People/mlab/papers/whh-icra97.ps,Mechanics for vibratory manipulation.,W. H. Huang and M. T. Mason.,"In IEEE International Conference on Robotics and Automation,"
129946,http:///www.cs.cmu.edu/afs/cs/project/mlab/www/papers/whh-icra97.ps,Mechanics for vibratory manipulation.,W. H. Huang and M. T. Mason.,"In IEEE International Conference on Robotics and Automation,"
129946,http:///www.cs.cmu.edu/afs/cs.cmu.edu/Web/People/mlab/papers/whh-icra97.ps,Mechanics for vibratory manipulation.,W. H. Huang and M. T. Mason.,"In IEEE International Conference on Robotics and Automation,"
129946,http:///www.cs.cmu.edu/~mlab/papers/whh-icra97.ps,Mechanics for vibratory manipulation.,W. H. Huang and M. T. Mason.,"In IEEE International Conference on Robotics and Automation,"
129946,http:///www.ri.cmu.edu/afs/cs.cmu.edu/Web/People/mlab/papers/whh-icra97.ps,Mechanics for vibratory manipulation.,W. H. Huang and M. T. Mason.,"In IEEE International Conference on Robotics and Automation,"
130076,http://ftp://ftp.cs.rochester.edu/pub/papers/systems/91.Comp_Lang.Lynx.ps.Z,"``The Lynx Distributed Programming Language: Motivation, Design, and Experience,\'\'","M. L. Scott,","Computer Languages 16:3/4 (1991),"
130076,http:///www.cs.rice.edu/~adve/CS615/lynx.Comp_Lang91.ps,"``The Lynx Distributed Programming Language: Motivation, Design, and Experience,\'\'","M. L. Scott,","Computer Languages 16:3/4 (1991),"
130081,http:///http.cs.berkeley.edu/~asah/papers/other/to-read/PCRSOSP.ps.gz,The portable common runtime approach to interoperability.,"Weiser, M., Demers, A., and Hauser, C.","In Proceedings of the Twelfth ACM Symposium on Operating Systems Principles,"
130099,http:///www.cs.indiana.edu/database/Ode/doc/att-db-91-2.ps.Z,Ode as an active database: Constraints and triggers.,"Gehani, N. and Jagadish, H. V.",In Proceedings of the Seventeenth International Conference on Very Large Data Bases.
130105,http:///www.cs.ucla.edu/~zaniolo/cz/amai_over.ps.gz,"'Non-deterministic choice in Datalog,'",R. Krishnamurthy and S. Naqvi.,"In Proceedings of the 3rd International Conference on Data and Knowledge Bases,"
130113,http:///http.cs.berkeley.edu/~asah/papers/other/printed/widom-denotational.ps.gz,A denotational semantics for the Starburst production rule language.,J. Widom.,"SIGMOD Record,"
130114,http:///http.cs.berkeley.edu/~asah/papers/other/printed/widom-srs-implementation.ps.gz,Implementing set-oriented production rules as an extension to Starburst.,"Widom, J., Cochrane, R. J., and Lindsay, B. G.",In Proceedings of the Seventeenth International Conference on Very Large Data Bases.
130137,http:///www.cc.gatech.edu/people/home/merugu/integrated.ps,Integrated scheduling of tasks and messages in distributed real-time systems.,G. Manimaran and C. Siva Ram Murthy.,
130151,http://ftp://rtcl.eecs.umich.edu/outgoing/zaher/rtss95.ps,"'Optimal combined task and message scheduling in distributed real-time systems,'","T. Abdelzaher and K. G. Shin,","in Proc. Real-Time Systems Symposium,"
130151,http:///www.eecs.umich.edu/~zaher/rtss95.ps,"'Optimal combined task and message scheduling in distributed real-time systems,'","T. Abdelzaher and K. G. Shin,","in Proc. Real-Time Systems Symposium,"
130175,http://ftp://ic.eecs.berkeley.edu/pub/Memos_ERL/erl94-12.ps.Z,"Edge-Streett/Edge-Rabin Automata Environment for Formal Verification Using Language Containment,","R. Hojati, Vigyan Singhal, R. K. Brayton,","Submitted to the International Conference on Computer-AIded Design,"
130175,http:///www-cad.eecs.berkeley.edu/research/hsis/papers/technical/streett-rabin.ps,"Edge-Streett/Edge-Rabin Automata Environment for Formal Verification Using Language Containment,","R. Hojati, Vigyan Singhal, R. K. Brayton,","Submitted to the International Conference on Computer-AIded Design,"
130214,http://ftp://whitechapel.media.mit.edu/pub/tech-reports/TR-386.ps.Z,Real-time recognition of activity using temporal templates.,J.W. Davis and A.F. Bobick.,"In to appear in Workshop on Applications of Computer Vision,"
130226,http://ftp://whitechapel.media.mit.edu/pub/tech-reports/TR-223.ps.Z,Analyzing and recognizing walking figures in XYT.,S. Niyogi and E. Adelson.,"In Computer Vision and Pattern Recognition,"
130236,http://ftp://pfinder.www.media.mit.edu/pub/tech-reports/TR-353-A.ps.Z,"Real-Time Tracking of the Human Body, MIT Media Laboratory Perceptual Computing Section,","C. Wren, A. Azarbayejani, T. Darrell, A. Pentland, Pfinder:",
130236,http://ftp://whitechapel.media.mit.edu/pub/tech-reports/TR-353.ps.Z,"Real-Time Tracking of the Human Body, MIT Media Laboratory Perceptual Computing Section,","C. Wren, A. Azarbayejani, T. Darrell, A. Pentland, Pfinder:",
130236,http:///www-white.media.mit.edu/vismod/publications/techdir/TR-353.ps.Z,"Real-Time Tracking of the Human Body, MIT Media Laboratory Perceptual Computing Section,","C. Wren, A. Azarbayejani, T. Darrell, A. Pentland, Pfinder:",
130248,http:///www.cs.ucf.edu:80/~vision/PAPERS/flow.ps,"Motion Estimation and Segmentation,","Tina Yu Tian and M. Shah,",Machine Vision and Applications (1996) 9:
130248,http:///www.cs.ucf.edu:80/~vision/PAPERS/mnao94.ps,"Motion Estimation and Segmentation,","Tina Yu Tian and M. Shah,",Machine Vision and Applications (1996) 9:
130258,http:///theory.lcs.mit.edu/~madhu/papers/benny.ps,A geometric approach to betweenness.,B. Chor and M. Sudan.,"In Proceedings of the Third Annual European Symposium Algorithms,"
130303,http:///dimacs.rutgers.edu/techps/1992/92-55.ps,Nonpolyhedral relaxations of graph-bisection problems.,S. Poljak and F. Rendl.,
130309,http:///dimacs.rutgers.edu/techps/1993/93-75.ps,Interior point methods for max-min eigenvalue problems.,"F. Rendl, R. Vanderbei, and H. Wolkowicz.",
130344,http:///www.cs.toronto.edu/~david/papers-ride94.ps.Z,Implementing Temporal Integrity Constraints Using an Active DBMS.,"Chomicki, J. and Toman, D.",
130344,http:///www.cs.toronto.edu/~david/papers-tkde7-4-1995.ps.Z,Implementing Temporal Integrity Constraints Using an Active DBMS.,"Chomicki, J. and Toman, D.",
130357,http://ftp://ftp.cs.toronto.edu/pub/kbms/vldb93.ps.Z,Integrity constraint and rule maintenance in temporal deductive knowledge bases.,D. Plexousakis.,"In Proceedings of the 1993 International Conference on Very Large Data Bases,"
130359,http://ftp://db.stanford.edu/pub/papers/view-aggr.ps,Maintenance expressions for views with aggregation.,D. Quass.,"Presented at the Workshop on Materialized Views,"
130367,http://ftp://db.stanford.edu/pub/papers/yw-tempview.ps,Maintaining temporal views over non-temporal information sources for data warehousing.,J. Yang and J. Widom.,"In Proceedings of the 1998 International Conference on Extending Database Technology,"
130374,http:///www.cs.columbia.edu/~german/papers/ifip93.ps,"Evaluating Management Decisions via Delegation,","G. Goldszmidt and Y.Yemini,","in IFIP International Symposium of Network Management,"
130418,http:///ftp.eecs.umich.edu/pub/EECS/crypt/misc/des-break.ps.gz,Content-addressable search engines and DES-like systems.,Peter C. Wayner.,"In Advances in Cryptology: Proceedings of CRYPTO \'92,"
130432,http:///www.cs.bu.edu/techreports/96-025-web-server-measurements.ps.Z,Measuring the Behavior of a World-Wide Web Server.,"J. Almeida, V. Almeida, and D. Yates.",
130432,http:///www.cs.wisc.edu/~jussara/HPN.ps,Measuring the Behavior of a World-Wide Web Server.,"J. Almeida, V. Almeida, and D. Yates.",
